ratingValue,location,year,processedTitle,processedArticle,polarity,Sentiment
8,united kingdom,2018,finally nice flight,london heathrow budapest much disappointing experience finally nice flight got emergency seat assigned online checkin though usually extra money top one sat next better seat people euro club ( business class ) since legroom economy class flight departed landed time uneventful anyway,0.16666666666666666,Positive
7,united kingdom,2018,crew make journey smooth,budapest london heathrow flight departed time would arrived ahead schedule gate occupied previous aircraft ride bit bumpy serious flight full ( kid ) crew everything make journey smooth purchase food saw ran lot option due unexpected number onboard purchase,0.0375,Positive
10,canada,2018,outstanding crew,london toronto group people age business class seating conducive family travelling allows interaction forward business class cabin fairly private service flight flawless attentive three small child also allowing adult enjoy meal food presentation especially intercontinental leg really nice food flight simply fantastic outstanding crew outgoing flight toronto august similar great service get often negative review travelling regularly never bad experience seating arrangement club world perfect travelling family carrier may advantage one travel alone,0.3333333333333333,Positive
1,united kingdom,2018,never provide assistance,madrid heathrow fly regular basis gold card holder service attitude facility drop lower lower plane filthy cleaned properly flight staff hit miss miss anything poorly turned food business average seating newer plane terribly uncomfortable customer service point ringing useless rude hostile never provide assistance whatsoever,-0.20555555555555557,Negative
1,singapore,2018,legroom seemed small,singapore london wanted charge extra gbp kg limit legroom seemed small flight super full sitting next big woman spilled side seat asked would like tea coffee breakfast steward said come back tea long time managed catch guy walking asked tea said tea,0.04791666666666666,Positive
4,germany,2018,ife size wallet,washington frankfurt via london checkin dulles airport smooth asked agent possible get window seat even though online checkin none available boeing year old ife size wallet quality incredibly bad seat ok pretty standard head rest good seat whole row unfortunately crew member shortly takeoff told another passenger issue ife would replace c shortly takeoff service began food option available chicken vegatarian lasagne went lasagne ok nothing special came salad bread bun black forest cake ok meal nothing complain crew distributed mini can soda bit unsatisfying dinner crew dimmed light supposed close window shade people wanted sleep tried watch movie ( selection ok ) hard miniature ife morning crew served orange juice landing pretzel cheese small water bottle connecting heathrow pretty easy ( ) sign everywhere security went fast huge quiet zone battery charger free wifi boarded group good avoid crowd started buyonboard service hate however thought pricing ok,0.1494419642857143,Positive
5,united states,2018,next flight tomorrow,rome london flight delayed rome hour could connect next flight los angeles landed heathrow minute departure staff member helped u conveniently put u next flight tomorrow put u hotel next airport provided dinner provide additional voucher snack stuff,0.0,Neutral
7,united kingdom,2018,food really poor,always like travelling seat economy class comfortable always able sleep rare airline type plane however food really poor last month worst airline food served cathay pacific includes recent travel thankfully airline staff always best,0.09999999999999999,Positive
3,united kingdom,2018,quality becomes worse,london athens since started using say quality becomes worse leg room business class like economy thing get empty middle seat meal choice poor choose curry fish pie also first brought u starter dessert min ( ate starter ) took starter plate gave u main board service le attentive year ago ( probably cabin crew overutilised want get rest understandable ) also due plane late cabin cleaned properly point need think would someone choose low cost airline ticket priced similar way food board economy ( business portion variety joke ) leg space small always delay depart heathrow ( ba fault end day experience delay ) make european flight distinct probably nothing,-0.030555555555555555,Negative
10,united kingdom,2018,thoroughly recommend,london heathrow singapore great experience concorde room gallery first lounge heathrow warmly greeted member crew held aside took cockpit meet flight crew look around expressed slight interest thankful flight crew friendly nice see go cockpit seat well presented small amenity kit well pair pyjama seat clean pillow well ample storage space get closet hang clothes little compartment next seat well overhead bin never ran room predeparture beverage choice water orange juice champagne hot towel handed flight left slightly behind schedule heathrow something expect soon takeoff crew began serving dinner already booked meal advance choice starter main desert well beverage menu good meal exceptionally tasty would dinner service finished crew turned bed whilst went changed comfortable pyjama provided bed comfortable foot tall issue fitting bed stretching plenty blanket pillow available slept well awoke offered coffee short later breakfast breakfast choice continental cooked opted cooked option disappointed tasty lot inflight entertainment good large range film tv programmesseries audio book kid programme choose system responsive good quality although watch film speak sound quality crew served smile even asked latte machine crew went way make one nice really made already special experience even special want treat first would thoroughly recommend,0.2666486291486292,Positive
3,united states,2018,foil covering food,philadelphia london nice plane nice seat low quality service plane husband ordered low sodium meal delivered mine asked attendant brought uncovered tray sticker tray lsml obviously heated quickly lukewarm dry troubled fact delivered foil covering food husband meal take airline word lsml low sodium attendant serving coffee missed u pressed call button minute flight attendant showed one pas cabin drink go back plane find attendant order drink sandwich served landing evening horrendous hummus limp piece lettuce soggy thin sliced tomato made stale sandwich unappealing tasteless say least expected edible food better friendly service airline flight attendant stone faced seemed curt bothered time asked missing meal landing many people still trash final walk invisible flight crew thought better,0.040773809523809525,Positive
1,united states,2018,choose another airline,london la vega experienced ancient entertainment unit inoperable could reset tray table stow properly armrest remained degree angle metal frame exposed seat cushion badly sunken totally unpadded one air vent seat row inseat power luggage mislaid hour even priority tag writing regarding disappointing flight customer service contacted offered apology $ usd voucher toward future travel make shoddy service choice choose another airline,-0.11428571428571425,Negative
5,united kingdom,2018,asked would like food,zagreb london checkin ( hour checked via app ) offered choice seating flight asked stewardess would like food find approach pleasant personally invited use lounge find lacking business class fare,0.36666666666666664,Positive
1,switzerland,2018,totally disappointed,booked round trip milan california honeymoon first flight milan san francisco via london returning flight los angeles milan always via london flight faced hour delay flight luggage delivered destination check bag business class mixed one world member exclusive first real advantage found business lane crowded category worst business class experience totally disappointed,-0.17857142857142858,Negative
8,canada,2018,improved board experience,toronto lhr lgw toronto return wt+ finally moved back lounge refurbished new furniture however premium plaza still staff operate lounge food ok – drink choice remain poor slick boarding full pe cabin water juice offered boarding still prosecco offered flight london ( apparently loaded london ow leg none return ) friendly mixed fleet crew offered good service fast bar service followed veggie pasta chicken stir fry offered foul salty dry overcooked reheated rice mushy vegetable salad nonsense – leaf tomato slice pudding sickly chocolate sponge thing gross got couple hour sleep however ife froze take due pa system remaining locked preventing ife working reset halfway flight worked though two loud rendition delibes flower duet burst throughout aircraft twice waking everyone standard & c juice pretzel roll cream cheese offered landing continue amazed breakfast offered people accept eat given awful ( embarrassed even offered ) leaving toronto min late arrived early gate heathrow welcome along fast bag return leg took seasonal lgw toronto flight couple hundred buck cheaper upgrade club world pleasant surprise fast check lgw slow slow slow security – even fast track lane gatwick airport sell £ premium experience lane full folk paying quid mixed fast track customer excellent lounge good choice food champagne available help efficient boarding great reception gatwick cabin crew fast offering champagne ( top ) take though old safety video still showing gatwick crew remind long haul crew heathrow – experienced faster relaxed service mixed fleet crew follow service letter result slow impersonal service fast bar service airborne followed old biz food service overcooked steak ( ) alongside jerk chicken veggie option plenty wine drink along & c pleasant hour nap woke afternoon tea standard old offering minus clotted cream – menu due supply issue gate early fast bag club flight weird hybrid nature transition new biz service new toiletry bedding old menu hope gatwick catch ( unintentionally ) promote two level biz service lgw poor relative ow leg premium economy desperate need revamp food truly awful – dinner breakfast really take much add better food bedding enhanced drink service really lag behind air canada route premium economy regard experience premium economy service seat said felt regaining mojo great crew improved board experience ( cut reinstated ) time performance long may improvement last,0.07028293135435992,Positive
7,united kingdom,2018,really good fa,san francisco london heathrow lower deck quiet smooth flight want pay usual extortionate seat prereservation fee still got seat together real scrum departure gate apparent order struggle get priority lane announcement completely inaudible etc boarded reasonably comfortable narrow seat course usual club class scramble leg get aisle abreast really premium product today competitive business class world welcomed glass champagne attentive fa ok meal beef decent wine accompany much date touch screen avod system still dreadful choice blockbuster film extensive choice breakfast continental cooked wanted really good fa made feel welcome landed time baggage reason took hour get belt usual mixed feeling lucky enough fly clubbusiness class comfortable feel bit let appalling layout huge charge prereserve seat virgin atlantic fly route always choose upper class everyone aisle access pay prereserve seat,0.1625,Positive
10,united kingdom,2018,time superb,london dublin early morning departure heathrow full flight managed everything professional manner bagdrop efficient boarding process conducted according rule cabin crew immaculate appearance conducted safety demonstration along video short busy flight crew able sell drink snack left superb impression good experience airline earlier year glad see time superb,0.3625,Positive
7,united kingdom,2018,seat feel worn,london paris wish would update aircraft perhaps even little refurbishing especially seat feel worn quality paying feel worth said better lowcost carrier,0.153125,Positive
7,united kingdom,2018,outstanding customer service,delivering outstanding customer service onboard may cleanest newest comfortable aircraft customer service always delight since flown,0.45,Positive
7,united kingdom,2018,acceptable flight,night flight new york jfk london difficult ass service onboard although experienced certainly bad think quiet flight judging number people around gate another pax first quite hard tell wrapped cocoon concorde room first cabin former felt exclusive commented elsewhere point fussy irritating shower concorde room ; amused check gallery ( business ) lounge brusquely sent concorde return galeries upon learning shower former ( pm early august nyc course needed shower ) departure ny running around hour late evening due weather warned min taxi runway well looked point ; cabin secured takeoff boredom taxi eased multiple welcome topups champagne seved various member crew likewise perk first class ; addressed name crew introduced individually dinner drink order taken etc courteous professional long delay decided dinner quite peckish ; came excellent wine served promptly still plenty time sleep soup cold main place business class moreover would nice someone mentioned arrival lounge lhr would closing time delayed flight reached destination ; known would breakfast freshen plane annoying oversight led quite lot inconvenience ( picture spoilt guy trying insert contact lens arrival toiletsperhaps saw ) cabin layout bed well easy find detail elsewhere online certainly nothing special first class overall acceptable flight felt overlyfussy service sometimes got way practicality short overnight atlantic crossing ( shower morning breakfast ) business class flight carrier absolutely nailed aspect,0.08062133944486885,Positive
1,united kingdom,2018,pathetic compensation,amman london appalling service flight subsequent customer service strict vegan prebooked vegan meal flight meal delivered usual vegan slip start eating noticed given butter made doubt authenticity meal called staff idea vegan informing meat explain vegan ( ie ; dairy egg ) turn called vegan meal milk egg needle say eat meal vegan meal shortly came around drinkstrolley asked coffee soya milk staff explain vegan said oh think semi skimmed milk reexplain vegan milk said would go ask returned said provide sort thing strange week ago outbound journey meal hot drink video screen work customer service followed appalling could care le took age get reply palmed several month write email informed submit everything letter needed paper another way getting rid u several week offered u pathetic compensation basically value meal could eat voucher,-0.175,Negative
5,united kingdom,2018,let ground service,paphos london gatwick club europe checked leaving hotel realised flight delayed many flight due bad weather previous evening uk checked time advised lounge available club europe passenger wanted use premium lounge could pay whilst appreciate may lounge normal would arrangement local lounge provider experience many airport travelling business class offered € voucher due delayed flight paphos airport extremely crowded paid good money travel business class disappointed lounge access available flight ok although two hour late cabin crew provided good service meal service reasonable wife chose chilli con carne chose roasted chicken little dry arrival gatwick passport control quickly waited minute case delivered poor show great asset particularly cabin crew felt let ground service end flight like u many traveller like travel full service airline case lacking,0.10208333333333336,Positive
8,united kingdom,2018,happy service,gatwick paphos club europe travelled first saturday school holiday whilst gatwick busy check business class bad expected lounge busy plenty free seat flight boarded slightly late long take queue used ba club europe offering whilst would prefer little leg room flight reasonably comfortable service cabin crew good nice gone away miniature bottle wine club europe serve glass meal service quite good chose chicken curry main course tasty dried flight arrived minute ahead schedule happy service,0.12230392156862745,Positive
4,united states,2018,charge select business class seat,new york nairobi via london flight attendant wonderful friendly cheery helpful business class seat face aft cause passenger crawl leg sleeping stranger even seated next companion easily accessible storage space seat ; even bottle water ife lhrnbo leg reminds game pong resolution food mediocre best charge select business class seat family would cost $ get assigned seat segment,0.28863636363636364,Positive
1,united kingdom,2018,need improve service level,istanbul london heathrow plane old found food choice joke considering pay privilege allowed bring laptop plane back checked security purpose meant ataturk airport le separate security check check one check one getting plane laptop entertainment board nothing hour plane norwegian offer free wifi could check phone plane need improve service level,0.125,Positive
1,united kingdom,2018,flight cancelled,bad service attitude round fiasco flight london cancelled due failure system refused rebook u airport instead made wait hour phone customer service resulted u routed milan via madrid day later dragging heel reimbursing travel food refreshment cost stranded airport help find hotel zero customer care empathy premium price ryanair style service,-0.2683333333333333,Negative
8,germany,2018,good experience,london santiago de chile flying premium economy surprised got row ( seat left side ) seat spacious even occupied neighbour seat would enough space feel comfortable however lufthansa ( also y+ ) give bit personal space ( least seems ) seat recline good well ife system ( big screen wide choice program chose listen bbc concert ) crew impress friendly helpful food extraordinarily good ( chicken delicious ) sufficient food ( cheese salad dessert ) frittata breakfast good however like sealed drink minute arrival ( bit early ) good experience would definitely fly thing ( seat ground service staff ) like expected ( dinner way average ) premium economy good value money especially hr flight,0.23928571428571427,Positive
8,united kingdom,2018,pay prereserve seat,flew ageing b flight seattle pleasant flight actually quite decent fillet steak main meal ok choice wine beer meal greeted glass prosecco boarded comfortable seat old bug bear across leg access aisle fortunately last row wife window seat direct aisle access could look total stranger know saying introducing direct aisle access everyone club class cant come soon enough abreast exactly premium product present circumstance absolutely terrible flight entertainment system although demand aircraft fitted ancient system blurry old screen awful audio ( take noise reducing headphone ) pretty dreadful choice movie fa great welcoming gave good service main drawback insistence paid premium service pay handsomely prereserve seat ( £ per seat per journey ) expect flag carrier airline refuse pay extortionate sum choice noted loyalty card scheme fortunately got seat together far although quite pleasant flight seattle club virgin atlantic fly route choose upper class clubworld still reserve seat free,0.15402298850574717,Positive
7,united kingdom,2018,overall good option,flew london gatwick tirana rinas bag drop gatwick basically seamless offering check hand baggage free flight gate supposed shown oddly specific got closer time got delayed finally got gate info around boarding already started boarding pretty much seamless cabin crew greeted passenger nice legroom alright perfectly fine half hour flight good recline aswell understand opted buy board free food offering perfectly fine although food offering sandwich quite expensive real hot food option sandwich could served hot flight time flight cost around £ return per person quite pricey considering cheapest option around half price overall good option find something cheaper go,0.2152777777777778,Positive
8,china,2018,flight excellent,london heathrow murcia back problem heathrow wrong gate shown ( ground staff seem care issue ) flight excellent comfortable time really mind paying food drink inflight especially pay using avios murcia airport also joy small efficient friendly fly short haul europe impressed,0.31875000000000003,Positive
1,united kingdom,2018,gone notably downhill,london amsterdam ba service gone notably downhill past couple year tonight experience really take biscuit amsterdam however still writing london despite spending hour plane nowhere boarded time around told due weather would delay hour shortly told route north lhr shut plane taking hour ordeal told airspace reopened would minute wait slot one hour told airspace shut hour good news thought move around minute later leave gate given safety briefing taxied runway stopped halfway taxiway told am would shut due night flight restriction time would arrived flight wad cancelled taxied back gate waited minute ground staff become available must say quarter odd ordeal pilot informative tried stay upbeat cabin crew good crew gave u inflight service ( minus alcohol ) well fed watered full extent praise though little know real disaster still come ba ground handling attrocious told head departure hotel voucher rebookings however cancelled around flight queue lengthy voucher handed sleep floor hotel ballroom room full never heard anything like beyond unbelievable assistance child elderly preferential treatment connecting passenger premium passenger norm situation promised rebooking staff gone home told consult app following morning ba app rebooked flight two day later trip three day total feature app select different date flight replan trip another weekend broken guess ill trying call centre morning simply appalling understand adverse weather happens keep u plane + hour knew boarding would delay moreover surely know opening hour destination airport could prioritised am flight flight hour airport know ground handling never experience bad staff thin ground left work heathrow staff admittedly tried best hid behind work excuse cancelled flight yet still wrote airline involved glowing review genuinely handled better contrast see could handled worse really indistinguishable budget airline day save good lounge fly business,0.08146929824561404,Positive
3,united kingdom,2018,care le feel,aberdeen abu dhabi via london despite gold member executive club try avoid day reminded flight crew afford old fashioned courtesy service saying rude provide decent level customer service get basic good luck want grab attention walk aisle without making eye contact bag end arrival guess live however way deal appalling care le feel hr delay return flight seems unsure want budget airline true contender,0.10037878787878787,Positive
4,czech republic,2018,staff kind helpful,prague denver via london almost missed flight checkin complete really important paper took minute later one asked paper flight heathrow average expect hour flight heathrow security lasted minute boarded next plane lack leg room le flight flight pretty much okay food delicious pasta tomato sauce several time drink flight staff kind helpful plane paid wifi outlet usb port screen low quality,0.24545454545454548,Positive
3,united kingdom,2018,buyonboard bugbear,seville gatwick avios fantastic deal make flying collect use executive club award ticket within europe would never fly given current product cabin old cramped dirty cabin crew abrupt surly buyonboard still massive bugbear award ticket think unacceptable food complimentary,-0.040625,Negative
3,netherlands,2018,delayed flight,london amsterdam delayed flight min old airplane unhelpful staff delay seem regular staff casual attitude delay another terrible show,-0.35000000000000003,Negative
1,south korea,2018,arrival bag,gatwick barcelona check efficient friendly helpful staff staff welcoming lounge board flight however flight product deteriorated salad ran food option business class passenger sandwich seat dirty middle seat tray although business class priority boarding business passenger really disorganized boarding calling people group line becoming mixed arrival bag trying get update update trying get update baggage hour update,0.07083333333333335,Positive
8,australia,2018,enjoyable experience,thought time deserved compliment given many negative comment common day fortunate travel hong kong london return premium economy recently able checkin downtown hong kong airport express station real bonus using good qantas lounge hong kong found onboard service operation lot improved last time flew longhaul new group boarding sequence system mostly seems work although sign hidden bent wrong direction people idea going helped keep busy assisting people waiting gate food wine onboard quite good overall service excellent including recognising one world status best inflight magazine article actually worth reading also clever inflight program also particularly welcomed excellent service goswami found window seat lhrhkg returning using first lounge heathrow allin made enjoyable experience rarity day,0.2979578392621871,Positive
7,united kingdom,2018,food drink pretty good,faro gatwick club check fairly quick priority security worked well faro use rd party lounge sadly absolutely awful feel like average office canteen comfortable chair enough seat everyone really tiny lounge airline well lounge scheme like priority pas etc considering lounge massive brand new airport pathetic offering food minimal basic drink pretty limited barely ever glass plate available whilst provide priority boarding offer form priority enter gate always large queue board similar comment outbound flight opinion provide better welcome welcome drink hand menu prior take overall food drink offering pretty good flight although cabin crew could bit friendlier one point dropped one headphone bounced several row forward someone el seat looking around find point crew offer help instead looking mildly annoyed temporarily blocking aisle order retrieve priority disembarkation baggage gatwick worked well meant missed queue immigration landslide really quickly,0.09058842392175726,Positive
7,united kingdom,2018,decent enough flight,gatwick faro club check gatwick quick easy fastrack security also efficient quickly club lounge lounge really nice spacious enough plenty seating available different type seating also feel cosy welcoming lounge clean tidy pretty good food option available including lovely scone clotted cream jam always drink offering lounge great new boarding group seems working quite well staff finally enforcing priority system long may continue board usual club europe offering exactly luxury standard europe hour flight fine ever seem offer welcome drink short haul flight shame plenty time initial boarding rush complete also personal welcome greeting kind quick simple gesture done decent carrier would also like see menu handed take could done time welcome food drink offering board reasonable although food typically cooked sloppy presentation overall decent enough flight reasonable price small touch would make feel much better,0.24519586104951957,Positive
6,united states,2018,crew helpful generous,jeddah chicago via london flight jeddah heathrow good expected ground staff jeddah rude also new baggage restriction flight uk made trip uncomfortable check carryon bag gate laptop charger power bank took laptop dropped bag told need take charger however crew nice friendly food delicious flight lhr chicago full crew helpful generous fly change baggage restriction saudi flight,0.30613636363636365,Positive
1,united kingdom,2018,lounge heathrow overcrowded,london frankfurt need fly business frequently choice plane delayed ( today ) lounge heathrow joke use anymore overcrowded serve proper food snack customer service horrible never help request business class europe economy class free seat next,0.05000000000000001,Positive
9,spain,2018,nicely impressed,gatwick malaga booking ticket realised choosing certain flight club fare cheaper economy added suitcase pay food onboard hadn´t flown club europe looking forward nicely impressed outbound flight wetlease titan full service crew good friendly polite without sugary sweet impressed quality quantity food together selection drink fault leg suitcase come priority despite tagged correctly,0.5698979591836735,Positive
7,united kingdom,2018,pole vault passenger leg,bermuda gatwick usual window aisle seat taken crew friendly enough meal option cheese ( including sandwich ) good someone eat cheese breakfast usual offering ok really worth money paid seat clean comfortable feel time offer seat people need pole vault passenger leg get window seat night,0.23796296296296296,Positive
6,united kingdom,2018,seat wide enough,aberdeen boston via london heathrow found seat wide enough leg room restricted way back london person front put seat back well severely decreased room move also narrower seat meant really avoid taking arm rest otherwise good flight slightly odd choice decent food extensive entertainment optionsvariety well,0.039999999999999994,Positive
8,australia,2018,seat quite comfortable,london hamburg baggage selfcheckin diabolical machine either slow working boarding commenced early resulting time departure seat short flight quite comfortable better european carrier however total lack kind refreshment poor expect meal even drink water would something crew friendly flight time,0.1275,Positive
2,hong kong,2018,better service ryanair,flew london heathrow hong kong flew premium economy experience anything check create scan baggage label load onto conveyor unsurprisingly slow process waited hour struggling passenger ahead u line hardly service attendant sight better service ryanair hate say,-0.13833333333333336,Negative
2,united kingdom,2018,gate staff better trained,flew istanbul th june passportvisa check desk presented printed boarding pas lady wife holding passport lady looked boarding pass barked passport see wife holding second bark visa third bark show fourth bark next smile hello good morning hardly eye contact either anything situation worse boarding recently introduced boardingbygroupnumber system system need policed way policing arrangement passenger attempted board group number call caught gate keeper told yet attempted board prematurely second attempt staff told wait accepting system must monitored gate staff better trained deal ( potentially ) anxious passenger reminded everyone speaks understands english,0.04294871794871794,Positive
7,united kingdom,2018,crew welcoming orderly,munich london heathrow booked flight online month ahead planned travel date thought would give airline another try bad experience earlier year give full mark occasion area service arrived airport rather stressed mobile phone stolen salzburg coffee shop checkin agent professional reassuring towards entered banter willingly professional pleasant efficient flight boarding managed well staff well presented cabin crew welcoming orderly although delay managed well cabin crew explained matter flight progressed bought overpriced tea felt comfortable arrival remote stand bus overall good experience,0.15833333333333335,Positive
10,united kingdom,2018,wonderful service,wonderful service flight edinburghflorence july mainline could learn lot cityflyer franchise partner africa ( com air ),1.0,Positive
1,united kingdom,2018,would rather walk manchester,london heathrow manchester outrageous put standby boarding pas checked lhr bought paid booking confirmed two month flight date dare travelling hour everything ran like clock work ( different airline ) encountered heathrow checkin help desk arrogant rude miserable hell even simple apology amount stress caused £ voucher wait till minute departure see seat passenger treatment disgrace airline monopoly heathrow slot think get way disgraceful service well wrong like others found alternative airline close review say never ever use would rather walk manchester,-0.34285714285714286,Negative
2,united kingdom,2018,sitting together,london madrid lazy seat allocation led husband sitting together understand pay get seat want seat next husband want particular seat travelling pair three seat side aisle likely single passenger travelling chosen seat preventing u sitting together know group travelling care sit bothering seat allocation passenger wish pay specific seat would avoid,-0.025793650793650796,Negative
3,china,2018,provided explanation,luggage broken – explanation first good point cabin attendant diligent friendly business class london shanghai june good bizarre seating pattern allows business class seat across width plane feel cramped crowded compared herringbone arrangement trust breaker upon arrival shanghai one reporting missing luggage mine arrived day later zip locking mechanism forced open damaged beyond repair use nothing missing subject search unaccompanied luggage people deserve answer luggage arrives state provided explanation despite query customer relation ; acceptable corporate behaviour like let customer leaf impression betrays outweighs effort made cabin staff,0.09702380952380951,Positive
2,united kingdom,2018,seat uncomfortable,london tehran back august cabin looked old tired struggle understand updated yet lot b aircraft inflight entertainment screen small resolution something selection movie alright meal service commenced half hour taking considering night flight u starving point option wanted ran time got even sitting last row economy section seat uncomfortable couple hour later another drink service,-0.15208333333333335,Negative
1,united kingdom,2018,extra leg room,pisa london heathrow booked paid extra leg room seat six month advance unpleasantly surprised find upon checking booking website couple week flying change aircraft new seat shown exit row seat therefore assumed would extra leg room upon boarding realised row aircraft standard seat pitch notify u seat change knew change week advance flight wed boarded found one extra leg room seat still available fortunate husband tall need extra leg room cabin crew move husband said happens time row might exit row extra leg room,0.10363636363636364,Positive
5,united kingdom,2018,upgraded people first,recently took first class flight london heathrow la vega due plane change number people upgraded plane ready passenger boarded minute late boarded thing still ready staff rushing around service outbound flight fine plane old dated return flight disaster seat dirty food like rubber plane dated seat smelt lauren perrier served takeoff reason new policy apparently upgraded people first great complained offered avios serious think many airline first class product much better experienced unless first class ticket sale would suggest fly another airline plane dirty told number time dirty time deep clean remodel first class getting old like club class tweak,0.12449494949494949,Positive
1,ireland,2018,first last experience,four flight total airline first flight dublin london th june delayed hour delay would meant missed connection heathrow miami except plane also delayed hr ( reason apology ) arrived miami hour behind schedule took away evening getting cruise following morning time arrived missed hotel transfer causing expense hail cab flight home dublin via heathrow fine reached dublin realised lost bag despite assurance would delivered house later day ( put wrong plane apology given inconvenience ) still awaiting bag arrival phone number given keep ringing seems like one care first last experience using,0.0018518518518518515,Positive
1,united kingdom,2018,charged £ bring bike back,johannesburg heathrow u proud recently flew back south africa sport equipment web site state take sport equipment part luggage allowance charged £ bring bike back check staff forceful abrupt bring bike back choice pay got back contacted customer service willing help also seat getting really uncomfortable food terrible,-0.057499999999999996,Negative
1,united kingdom,2018,queue bag drop massive,queue bag drop massive move good min senior person came explained due software issue delay bag drop excuse saw staff came afterwards queue moving fine could got staff begin group boarding super slow inside econ cabin plane seemed old wornout entertainment system took long time reboot inform customer flight attendant unprofessional meal bad dinner sort curry chicken taste good gave energy bar breakfast meal h min flight wifi exist cabin,0.04807692307692308,Positive
1,united kingdom,2018,care,changed plane consequently seating separating family business class coordination airport apparently one manager rome airport could speak call customer service uk waste time given bulkhead seat upon boarding could take seat engineer trying secure cabin divider changed position failed left plane unsecured pilot want miss take slow advised stewardess care could recline seat fear cabin divider falling curtain front seat waste time paying go business class make u wear seat belt upon take bulk head fell could get way,-0.10714285714285714,Negative
8,united kingdom,2018,always great experience,mumbai edinburgh via london quite surprised read varied review always great experience term inflight service airport handling sale service different experience flight arrived little late airport due transport issue hot sweaty checkin girl blessing calmed reassured helped get security swiftly able secure cheap lastminute upgrade premium economy glad service wonderful looked well lot water offered throughout flight thought seat tremendously spacious comfortable even regular upgrade price rather seat side rather centre give lot space food ok worse better comfortable good temperature great choice film connecting plane late leaving heathrow edinburgh due bad weather handled nicely glad flew trip,0.23783333333333334,Positive
6,india,2018,disappointing experience,mumbai london heathrow disappointing experience book business class felt like bad value money flown economy premium economy found economy basic seat uncomfortable enjoyed premium economy quieter cabin space expected big step business class really apart choice food better seat larger entertainment screen really see upgrade comparison huge extra cost staff attentive felt like got one much better meal alcohol pretty much left alone hour end flight one person ask needed anything brought tea requested staff helpful saw overall waste money paid extra £+ better food tray cutlery really worth,0.07500000000000001,Positive
7,netherlands,2018,satisfied aspect,delhi london read many negative review boarded flight fully expecting bad experience ended feeling completely satisfied aspect flight easy glamourise old day seeming decline different european airline resident netherlands hear dutch people saying exactly klm national airline french friend say air france onboard service efficient friendly little lacking charm food adequate inflight entertainment adequate sure extra one pay economy plus really worth term better food space quietness come smaller cabin matter worth landed heathrow shortage ground staff meant stuck plane minute someone could found operate bridge let u people connecting flight naturally beginning panic crew handled situation admirably rose occasion provide information reassurance passenger seeking,0.17897727272727273,Positive
4,united kingdom,2018,seat expectation,travel like lucky able staff right start check girl business told u flight closed load rubbish hour minute flight spent ten minute phone someone see late need special assistance anyone push wheelchair wife wife stressed arrive finger could see everyone still asked man desk closed said nonsense wife say thanks unnecessary stress guy desk great offered push chair actually quite long way cabin layout seat across whereas mean squeezing another seat narrow cabin crew knocking arm every time passed course great aircraft seat expectation also amazed pay £ reserve seat pay anything airline food ok nothing exciting choice film great personal choice opinion fly different airline seriously better airline snob working,0.19223710317460316,Positive
10,united kingdom,2018,return flight faultless,get plenty well deserved kicking return flight gibraltar faultless time ( early arrival fact ) smiling friendly crew excellent hot meal plentiful drink gatwick lounge small really found seat ok gibraltar lounge dozen club passenger relatively huge,0.39722222222222225,Positive
3,canada,2018,worth name anymore,first class even starting lounge ; may offshoot fine concorde room need feel like rural train station poor food average drink indifferent staff compare lh facility fra muc ground assistance boarding haphazard fine cornish champagne offered happily quaffed seat ok class new ac j class pod close emirate suite small thing like menu presentation boarding sufficient food ( lot seat f ) seat comfort ( ok nothing special ) toilet ( small curiously offering singleply paper ) crew friendly ; service decent delivery poor overall relentless drive bottom catching first class product worth name anymore one assume trying phase drive paying passenger airline place serious effort deliver superb premium product wifi,0.1366092241092241,Positive
1,italy,2018,take responsibility,linate london morning departure received email text message warned flight canceled specified reason alternative rerouted night flight madrid palma arrive next day birmingham disappointed disservice called customer service england ( waited minute expense able speak operator ) offered flight evening help arrive time appointment therefore declined find possible flight would allow get london time unfortunately last minute flight another company cost fortune top since flight would arrive longer heathrow stansted pay taxi £ agreed amount arrived heathrow take responsibility reimbursed new flight book last minute taxi difference show concern inconvenience stress caused worst answer customer care saying responsibility,-0.06818181818181818,Negative
1,united states,2018,horrible horrible service,flew jk london heathrow connected london galwick rome bag lost hour email phone call text update even answer email wife clothes back since left jfk thank goodness washing machine missed event cant get certain place due dress code wait store open buy toothbrush toothpaste horrible horrible service told bag would arrive hotel pm yesterday almost pm next day bag still,-0.2388392857142857,Negative
3,united kingdom,2018,experience deteriorated significantly,flown numerous time many year sadly experience deteriorated significantly recently flight particularly poor staff offhand one seemed particularly unhappy person next asked beef choice told none left little apparently loaded apology simply told needed make another choice asked fish delay given meal found given vegetarian meal walk galley let know told offhand manner must recorded wrong choice apology eventually received fish dry enjoyable asked breakfast choice gave card stated wanted light choice minute landing given anything service really poor usual business seat falling behind quality comfort found airline really improve product continue attract premium passenger,-0.08706140350877192,Negative
10,united kingdom,2018,world away used,fault new club world food service outbound inbound great food first class presentation attractive quality high tender beef airline ( restaurant matter lately ) new style crockeryglass wear stylishly upmarket world away used crew attentive friendly cheerful really liked way food came trolley could pick choose liked mix match wanted get light day blanket padded blanket night mattress protector type thing put base seat much better thin always static blanket used get pillow larger ton better cant believe fast time flew well felt landing seattle home mainly club europe flight shame level service food maintained new club world great success,0.310864898989899,Positive
